address,system,unit,ladder,half-ladder,module,sensor,side,channel,time,charge
268601442,2,6,2,1,2,0,0,877,2907,5
268601442,2,6,2,1,2,0,0,1318,2907,2
268601506,2,10,2,1,2,0,0,1902,2907,3
268601506,2,10,2,1,2,0,0,1903,2907,1
268601538,2,12,2,1,2,0,0,291,2907,0
268601538,2,12,2,1,2,0,0,1776,2907,28
268601570,2,14,2,1,2,0,0,633,2907,3
268601570,2,14,2,1,2,0,0,1517,2907,7
268601618,2,17,2,1,2,0,0,665,2907,0
268601618,2,17,2,1,2,0,0,679,2907,6
268601618,2,17,2,1,2,0,0,1247,2907,0
268602402,2,2,3,1,2,0,0,19,2907,0
268602402,2,2,3,1,2,0,0,1345,2907,1
268602434,2,4,3,1,2,0,0,1669,2907,6
268602482,2,7,3,1,2,0,0,364,2907,6
268602546,2,11,3,1,2,0,0,662,2907,2
268602626,2,16,3,1,2,0,0,1788,2907,7
268603426,2,2,4,1,2,0,0,238,2907,4
268603426,2,2,4,1,2,0,0,252,2907,8
268603426,2,2,4,1,2,0,0,711,2907,8
268603426,2,2,4,1,2,0,0,1405,2907,8
268603458,2,4,4,1,2,0,0,1419,2907,2
268603474,2,5,4,1,2,0,0,364,2907,6
268603522,2,8,4,1,2,0,0,180,2907,3
268603538,2,9,4,1,2,0,0,1216,2907,27
268603570,2,11,4,1,2,0,0,1421,2907,12
268603570,2,11,4,1,2,0,0,1422,2907,13
268603634,2,15,4,1,2,0,0,1061,2907,4
268603634,2,15,4,1,2,0,0,1759,2907,7
268604546,2,8,5,1,2,0,0,330,2907,2
268604546,2,8,5,1,2,0,0,1424,2907,11
268604610,2,12,5,1,2,0,0,210,2907,2
268604610,2,12,5,1,2,0,0,1038,2907,1
268604610,2,12,5,1,2,0,0,1048,2907,7
268604626,2,13,5,1,2,0,0,880,2907,3
268605538,2,6,6,1,2,0,0,477,2907,10
268605634,2,12,6,1,2,0,0,486,2907,3
268605634,2,12,6,1,2,0,0,1664,2907,13
268605634,2,12,6,1,2,0,0,1949,2907,0
268605666,2,14,6,1,2,0,0,41,2907,6
268632082,2,1,0,0,3,0,0,182,2907,2
268632114,2,3,0,0,3,0,0,563,2907,2
268632114,2,3,0,0,3,0,0,1729,2907,0
268632162,2,6,0,0,3,0,0,2015,2907,0
268632210,2,9,0,0,3,0,0,178,2907,2
268632210,2,9,0,0,3,0,0,1875,2907,7
268632242,2,11,0,0,3,0,0,864,2907,10
268632242,2,11,0,0,3,0,0,1051,2907,7
268632242,2,11,0,0,3,0,0,1343,2907,2
268633090,2,0,1,0,3,0,0,1691,2907,9
268633106,2,1,1,0,3,0,0,1326,2907,5
268633106,2,1,1,0,3,0,0,1540,2907,0
268633122,2,2,1,0,3,0,0,783,2907,0
268633170,2,5,1,0,3,0,0,1973,2907,7
268633218,2,8,1,0,3,0,0,1451,2907,2
268633234,2,9,1,0,3,0,0,303,2907,9
268633234,2,9,1,0,3,0,0,740,2907,0
268633234,2,9,1,0,3,0,0,1662,2907,5
268633266,2,11,1,0,3,0,0,954,2907,31
268633266,2,11,1,0,3,0,0,1256,2907,6
268633266,2,11,1,0,3,0,0,1977,2907,31
268633282,2,12,1,0,3,0,0,1008,2907,11
268633298,2,13,1,0,3,0,0,2032,2907,5
268633330,2,15,1,0,3,0,0,939,2907,17
268633346,2,16,1,0,3,0,0,2014,2907,1
268633362,2,17,1,0,3,0,0,1090,2907,1
268634162,2,3,2,0,3,0,0,1848,2907,10
268634178,2,4,2,0,3,0,0,299,2907,5
268634178,2,4,2,0,3,0,0,310,2907,12
268634178,2,4,2,0,3,0,0,443,2907,2
268634242,2,8,2,0,3,0,0,82,2907,15
268634242,2,8,2,0,3,0,0,1380,2907,7
268634242,2,8,2,0,3,0,0,1381,2907,3
268634242,2,8,2,0,3,0,0,1480,2907,3
268634258,2,9,2,0,3,0,0,994,2907,1
268634274,2,10,2,0,3,0,0,1956,2907,4
268634274,2,10,2,0,3,0,0,1958,2907,4
268634274,2,10,2,0,3,0,0,2040,2907,4
268634322,2,13,2,0,3,0,0,853,2907,0
268634322,2,13,2,0,3,0,0,854,2907,8
268634338,2,14,2,0,3,0,0,505,2907,1
268635170,2,2,3,0,3,0,0,790,2907,3
268635218,2,5,3,0,3,0,0,267,2907,11
268635250,2,7,3,0,3,0,0,467,2907,6
268635250,2,7,3,0,3,0,0,1024,2907,31
268635298,2,10,3,0,3,0,0,612,2907,8
268635298,2,10,3,0,3,0,0,696,2907,2
268635314,2,11,3,0,3,0,0,704,2907,0
268635314,2,11,3,0,3,0,0,875,2907,11
268635314,2,11,3,0,3,0,0,876,2907,1
268635362,2,14,3,0,3,0,0,1145,2907,1
268635362,2,14,3,0,3,0,0,1820,2907,5
268636338,2,11,4,0,3,0,0,1837,2907,0
268636370,2,13,4,0,3,0,0,746,2907,6
268636402,2,15,4,0,3,0,0,1306,2907,5
268637250,2,4,5,0,3,0,0,148,2907,8
268637250,2,4,5,0,3,0,0,1003,2907,4
268637250,2,4,5,0,3,0,0,1298,2907,9
268637266,2,5,5,0,3,0,0,1921,2907,1
268637282,2,6,5,0,3,0,0,1650,2907,1
268637314,2,8,5,0,3,0,0,535,2907,7
268637314,2,8,5,0,3,0,0,799,2907,9
268637314,2,8,5,0,3,0,0,1934,2907,10
268637378,2,12,5,0,3,0,0,315,2907,1
268637378,2,12,5,0,3,0,0,1966,2907,0
268637410,2,14,5,0,3,0,0,1829,2907,4
268638306,2,6,6,0,3,0,0,728,2907,3
268638370,2,10,6,0,3,0,0,58,2907,3
268638370,2,10,6,0,3,0,0,59,2907,0
268638370,2,10,6,0,3,0,0,1939,2907,31
268638402,2,12,6,0,3,0,0,763,2907,1
268638402,2,12,6,0,3,0,0,766,2907,6
268638450,2,15,6,0,3,0,0,584,2907,1
268664834,2,0,0,1,3,0,0,269,2907,4
268664834,2,0,0,1,3,0,0,1744,2907,4
268664850,2,1,0,1,3,0,0,171,2907,10
268664850,2,1,0,1,3,0,0,930,2907,13
268664850,2,1,0,1,3,0,0,1949,2907,0
268664882,2,3,0,1,3,0,0,39,2907,11
268664882,2,3,0,1,3,0,0,407,2907,11
268664882,2,3,0,1,3,0,0,586,2907,1
268664914,2,5,0,1,3,0,0,717,2907,0
268665010,2,11,0,1,3,0,0,1061,2907,4
268665010,2,11,0,1,3,0,0,1912,2907,3
268665074,2,15,0,1,3,0,0,788,2907,0
268665890,2,2,1,1,3,0,0,913,2907,0
268665954,2,6,1,1,3,0,0,594,2907,0
268666002,2,9,1,1,3,0,0,1607,2907,8
268666018,2,10,1,1,3,0,0,555,2907,2
268666050,2,12,1,1,3,0,0,646,2907,8
268666050,2,12,1,1,3,0,0,1596,2907,2
268666082,2,14,1,1,3,0,0,1948,2907,5
268666930,2,3,2,1,3,0,0,457,2907,6
268666978,2,6,2,1,3,0,0,1974,2907,8
268667010,2,8,2,1,3,0,0,886,2907,0
268667010,2,8,2,1,3,0,0,1820,2907,2
268667042,2,10,2,1,3,0,0,1749,2907,0
268667090,2,13,2,1,3,0,0,602,2907,1
268667106,2,14,2,1,3,0,0,226,2907,3
268667106,2,14,2,1,3,0,0,704,2907,4
268667138,2,16,2,1,3,0,0,1060,2907,4
268667138,2,16,2,1,3,0,0,1308,2907,3
268667938,2,2,3,1,3,0,0,751,2907,1
268668018,2,7,3,1,3,0,0,993,2907,0
268668082,2,11,3,1,3,0,0,685,2907,1
268668082,2,11,3,1,3,0,0,690,2907,1
268668082,2,11,3,1,3,0,0,692,2907,1
268668082,2,11,3,1,3,0,0,1580,2907,2
268668962,2,2,4,1,3,0,0,198,2907,8
268669026,2,6,4,1,3,0,0,148,2907,2
268669042,2,7,4,1,3,0,0,919,2907,2
268669074,2,9,4,1,3,0,0,45,2907,12
268669074,2,9,4,1,3,0,0,203,2907,8
268669074,2,9,4,1,3,0,0,1855,2907,1
268670050,2,6,5,1,3,0,0,775,2907,1
268670082,2,8,5,1,3,0,0,1601,2907,12
268670098,2,9,5,1,3,0,0,312,2907,1
268670146,2,12,5,1,3,0,0,1031,2907,10
268670146,2,12,5,1,3,0,0,1032,2907,7
268670162,2,13,5,1,3,0,0,1657,2907,3
268670178,2,14,5,1,3,0,0,246,2907,2
268670194,2,15,5,1,3,0,0,1541,2907,28
268671074,2,6,6,1,3,0,0,2026,2907,0
268671122,2,9,6,1,3,0,0,788,2907,7
268671138,2,10,6,1,3,0,0,814,2907,3
268671138,2,10,6,1,3,0,0,1100,2907,5
268671138,2,10,6,1,3,0,0,1339,2907,8
268671138,2,10,6,1,3,0,0,1546,2907,7
268671138,2,10,6,1,3,0,0,1875,2907,2
268671170,2,12,6,1,3,0,0,1057,2907,0
268671186,2,13,6,1,3,0,0,763,2907,4
268671186,2,13,6,1,3,0,0,1450,2907,2
268671186,2,13,6,1,3,0,0,1485,2907,4
268697634,2,2,0,0,4,0,0,1226,2907,3
268697714,2,7,0,0,4,0,0,484,2907,8
268697778,2,11,0,0,4,0,0,295,2907,13
268697778,2,11,0,0,4,0,0,296,2907,15
268697778,2,11,0,0,4,0,0,1097,2907,13
268697778,2,11,0,0,4,0,0,1617,2907,1
268698642,2,1,1,0,4,0,0,226,2907,3
268698642,2,1,1,0,4,0,0,937,2907,0
268698642,2,1,1,0,4,0,0,1668,2907,5
268698674,2,3,1,0,4,0,0,2006,2907,1
268698738,2,7,1,0,4,0,0,515,2907,4
268698770,2,9,1,0,4,0,0,586,2907,0
268698770,2,9,1,0,4,0,0,587,2907,0
268698770,2,9,1,0,4,0,0,1144,2907,17
268698866,2,15,1,0,4,0,0,323,2907,16
268699842,2,12,2,0,4,0,0,265,2907,0
268700706,2,2,3,0,4,0,0,479,2907,0
268700706,2,2,3,0,4,0,0,541,2907,6
268700706,2,2,3,0,4,0,0,1443,2907,20
268700722,2,3,3,0,4,0,0,1399,2907,3
268700722,2,3,3,0,4,0,0,1401,2907,0
268700722,2,3,3,0,4,0,0,1715,2907,2
268701762,2,4,4,0,4,0,0,753,2907,5
268701778,2,5,4,0,4,0,0,174,2907,8
268701778,2,5,4,0,4,0,0,195,2907,14
268701778,2,5,4,0,4,0,0,1069,2907,7
268701778,2,5,4,0,4,0,0,1078,2907,7
268701810,2,7,4,0,4,0,0,522,2907,0
268701810,2,7,4,0,4,0,0,1222,2907,1
268701810,2,7,4,0,4,0,0,2028,2907,8
268702786,2,4,5,0,4,0,0,1089,2907,5
268702818,2,6,5,0,4,0,0,1964,2907,4
268702850,2,8,5,0,4,0,0,20,2907,4
268702962,2,15,5,0,4,0,0,467,2907,2
268703986,2,15,6,0,4,0,0,1795,2907,1
268730370,2,0,0,1,4,0,0,867,2907,3
268730370,2,0,0,1,4,0,0,1830,2907,1
268730402,2,2,0,1,4,0,0,1851,2907,0
268730418,2,3,0,1,4,0,0,18,2907,9
268730482,2,7,0,1,4,0,0,671,2907,5
268730482,2,7,0,1,4,0,0,1263,2907,5
268730546,2,11,0,1,4,0,0,409,2907,13
268730546,2,11,0,1,4,0,0,410,2907,2
268730610,2,15,0,1,4,0,0,507,2907,12
268731442,2,3,1,1,4,0,0,705,2907,0
268731442,2,3,1,1,4,0,0,1114,2907,1
268731442,2,3,1,1,4,0,0,1116,2907,4
268731442,2,3,1,1,4,0,0,1714,2907,5
268731442,2,3,1,1,4,0,0,1715,2907,7
268731474,2,5,1,1,4,0,0,1380,2907,10
268731490,2,6,1,1,4,0,0,1213,2907,5
268731490,2,6,1,1,4,0,0,1640,2907,4
268731522,2,8,1,1,4,0,0,371,2907,0
268731522,2,8,1,1,4,0,0,1837,2907,6
268731538,2,9,1,1,4,0,0,451,2907,5
268731538,2,9,1,1,4,0,0,1210,2907,0
268731650,2,16,1,1,4,0,0,1092,2907,13
268732466,2,3,2,1,4,0,0,575,2907,18
268732466,2,3,2,1,4,0,0,864,2907,8
268732466,2,3,2,1,4,0,0,1842,2907,3
268732466,2,3,2,1,4,0,0,1845,2907,10
268732482,2,4,2,1,4,0,0,1537,2907,1
268732498,2,5,2,1,4,0,0,499,2907,2
268732546,2,8,2,1,4,0,0,388,2907,2
268733474,2,2,3,1,4,0,0,831,2907,5
268733666,2,14,3,1,4,0,0,279,2907,6
268733666,2,14,3,1,4,0,0,281,2907,6
268734530,2,4,4,1,4,0,0,627,2907,1
268734530,2,4,4,1,4,0,0,1488,2907,4
268734578,2,7,4,1,4,0,0,799,2907,10
268734674,2,13,4,1,4,0,0,1406,2907,2
268734674,2,13,4,1,4,0,0,1503,2907,5
268734674,2,13,4,1,4,0,0,1814,2907,5
268734706,2,15,4,1,4,0,0,107,2907,6
268735586,2,6,5,1,4,0,0,1133,2907,1
268735618,2,8,5,1,4,0,0,199,2907,3
268735618,2,8,5,1,4,0,0,1079,2907,7
268735618,2,8,5,1,4,0,0,1572,2907,3
268735634,2,9,5,1,4,0,0,15,2907,4
268736738,2,14,6,1,4,0,0,795,2907,8
268736738,2,14,6,1,4,0,0,796,2907,0
268435474,2,1,0,0,0,0,0,1136,2908,7
268435474,2,1,0,0,0,0,0,1480,2908,8
268435474,2,1,0,0,0,0,0,1761,2908,31
268435506,2,3,0,0,0,0,0,574,2908,20
268435506,2,3,0,0,0,0,0,579,2908,20
268435506,2,3,0,0,0,0,0,1558,2908,12
268435506,2,3,0,0,0,0,0,1787,2908,10
268435538,2,5,0,0,0,0,0,816,2908,2
268435538,2,5,0,0,0,0,0,1683,2908,7
268435538,2,5,0,0,0,0,0,1841,2908,1
268435538,2,5,0,0,0,0,0,1877,2908,9
268435554,2,6,0,0,0,0,0,414,2908,2
268435554,2,6,0,0,0,0,0,1061,2908,7
268435554,2,6,0,0,0,0,0,1343,2908,2
268435570,2,7,0,0,0,0,0,127,2908,5
268435570,2,7,0,0,0,0,0,157,2908,0
268435602,2,9,0,0,0,0,0,493,2908,5
268435602,2,9,0,0,0,0,0,1633,2908,31
268435618,2,10,0,0,0,0,0,582,2908,5
268435618,2,10,0,0,0,0,0,583,2908,5
268435666,2,13,0,0,0,0,0,419,2908,11
268435666,2,13,0,0,0,0,0,648,2908,1
268435666,2,13,0,0,0,0,0,873,2908,3
268435698,2,15,0,0,0,0,0,1148,2908,13
268435730,2,17,0,0,0,0,0,392,2908,2
268435730,2,17,0,0,0,0,0,901,2908,12
268435730,2,17,0,0,0,0,0,1043,2908,9
268435730,2,17,0,0,0,0,0,1531,2908,23
268436482,2,0,1,0,0,0,0,1785,2908,3
268436514,2,2,1,0,0,0,0,517,2908,2
268436514,2,2,1,0,0,0,0,1280,2908,7
268436514,2,2,1,0,0,0,0,1306,2908,7
268436626,2,9,1,0,0,0,0,714,2908,8
268436626,2,9,1,0,0,0,0,1229,2908,0
268436626,2,9,1,0,0,0,0,1572,2908,3
268436626,2,9,1,0,0,0,0,1701,2908,9
268436658,2,11,1,0,0,0,0,731,2908,0
268436690,2,13,1,0,0,0,0,320,2908,5
268436754,2,17,1,0,0,0,0,1804,2908,6
268437554,2,3,2,0,0,0,0,137,2908,4
268437554,2,3,2,0,0,0,0,488,2908,1
268437554,2,3,2,0,0,0,0,491,2908,3
268437554,2,3,2,0,0,0,0,1372,2908,6
268437554,2,3,2,0,0,0,0,1486,2908,4
268437570,2,4,2,0,0,0,0,544,2908,7
268437586,2,5,2,0,0,0,0,1852,2908,4
268437602,2,6,2,0,0,0,0,1278,2908,8
268437618,2,7,2,0,0,0,0,669,2908,0
268437634,2,8,2,0,0,0,0,1534,2908,11
268438578,2,3,3,0,0,0,0,1012,2908,1
268438610,2,5,3,0,0,0,0,207,2908,22
268438610,2,5,3,0,0,0,0,641,2908,7
268438626,2,6,3,0,0,0,0,2,2908,1
268438626,2,6,3,0,0,0,0,3,2908,1
268438642,2,7,3,0,0,0,0,519,2908,0
268438642,2,7,3,0,0,0,0,862,2908,3
268438642,2,7,3,0,0,0,0,1842,2908,4
268438658,2,8,3,0,0,0,0,1781,2908,24
268438674,2,9,3,0,0,0,0,808,2908,2
268438674,2,9,3,0,0,0,0,811,2908,2
268438674,2,9,3,0,0,0,0,1733,2908,2
268438690,2,10,3,0,0,0,0,606,2908,1
268438690,2,10,3,0,0,0,0,830,2908,7
268438706,2,11,3,0,0,0,0,522,2908,3
268438706,2,11,3,0,0,0,0,1044,2908,5
268438706,2,11,3,0,0,0,0,1331,2908,5
268438754,2,14,3,0,0,0,0,30,2908,5
268438754,2,14,3,0,0,0,0,1045,2908,0
268439586,2,2,4,0,0,0,0,920,2908,5
268439586,2,2,4,0,0,0,0,1031,2908,11
268439586,2,2,4,0,0,0,0,1032,2908,6
268439586,2,2,4,0,0,0,0,1442,2908,5
268439634,2,5,4,0,0,0,0,114,2908,2
268439634,2,5,4,0,0,0,0,594,2908,2
268439634,2,5,4,0,0,0,0,595,2908,3
268439634,2,5,4,0,0,0,0,1065,2908,2
268439634,2,5,4,0,0,0,0,1066,2908,5
268439698,2,9,4,0,0,0,0,954,2908,6
268439698,2,9,4,0,0,0,0,969,2908,2
268439698,2,9,4,0,0,0,0,1412,2908,1
268439698,2,9,4,0,0,0,0,1471,2908,7
268439730,2,11,4,0,0,0,0,62,2908,1
268439730,2,11,4,0,0,0,0,811,2908,4
268439762,2,13,4,0,0,0,0,684,2908,12
268439762,2,13,4,0,0,0,0,741,2908,0
268439762,2,13,4,0,0,0,0,742,2908,5
268439762,2,13,4,0,0,0,0,1387,2908,12
268439762,2,13,4,0,0,0,0,1595,2908,9
268439794,2,15,4,0,0,0,0,648,2908,0
268439794,2,15,4,0,0,0,0,750,2908,0
268440642,2,4,5,0,0,0,0,1535,2908,5
268440658,2,5,5,0,0,0,0,720,2908,0
268440690,2,7,5,0,0,0,0,816,2908,0
268440690,2,7,5,0,0,0,0,818,2908,0
268440690,2,7,5,0,0,0,0,1781,2908,0
268440690,2,7,5,0,0,0,0,1784,2908,1
268440706,2,8,5,0,0,0,0,1192,2908,2
268440722,2,9,5,0,0,0,0,35,2908,4
268440722,2,9,5,0,0,0,0,74,2908,0
268441698,2,6,6,0,0,0,0,600,2908,7
268441698,2,6,6,0,0,0,0,1140,2908,10
268441794,2,12,6,0,0,0,0,346,2908,3
268441842,2,15,6,0,0,0,0,1205,2908,4
268442786,2,10,7,0,0,0,0,1341,2908,9
268442834,2,13,7,0,0,0,0,590,2908,5
268442850,2,14,7,0,0,0,0,694,2908,0
268442850,2,14,7,0,0,0,0,1481,2908,0
268442866,2,15,7,0,0,0,0,734,2908,5
268442866,2,15,7,0,0,0,0,1120,2908,18
268442866,2,15,7,0,0,0,0,1895,2908,1
268468242,2,1,0,1,0,0,0,259,2908,6
268468242,2,1,0,1,0,0,0,959,2908,6
268468242,2,1,0,1,0,0,0,1018,2908,4
268468242,2,1,0,1,0,0,0,1826,2908,3
268468242,2,1,0,1,0,0,0,2029,2908,7
268468274,2,3,0,1,0,0,0,896,2908,2
268468274,2,3,0,1,0,0,0,1254,2908,31
268468306,2,5,0,1,0,0,0,37,2908,9
268468338,2,7,0,1,0,0,0,191,2908,4
268468338,2,7,0,1,0,0,0,201,2908,7
268468338,2,7,0,1,0,0,0,202,2908,1
268468370,2,9,0,1,0,0,0,93,2908,4
268468370,2,9,0,1,0,0,0,526,2908,6
268468370,2,9,0,1,0,0,0,1656,2908,1
268468370,2,9,0,1,0,0,0,1848,2908,6
268468402,2,11,0,1,0,0,0,1528,2908,0
268468434,2,13,0,1,0,0,0,561,2908,8
268468434,2,13,0,1,0,0,0,1378,2908,10
268468434,2,13,0,1,0,0,0,1817,2908,0
268468498,2,17,0,1,0,0,0,475,2908,0
268469250,2,0,1,1,0,0,0,32,2908,2
268469250,2,0,1,1,0,0,0,541,2908,3
268469250,2,0,1,1,0,0,0,1058,2908,10
268469266,2,1,1,1,0,0,0,1024,2908,2
268469282,2,2,1,1,0,0,0,579,2908,2
268469282,2,2,1,1,0,0,0,658,2908,1
268469282,2,2,1,1,0,0,0,930,2908,0
268469282,2,2,1,1,0,0,0,1662,2908,3
268469282,2,2,1,1,0,0,0,1663,2908,8
268469282,2,2,1,1,0,0,0,1946,2908,27
268469346,2,6,1,1,0,0,0,751,2908,2
268469346,2,6,1,1,0,0,0,936,2908,3
268469394,2,9,1,1,0,0,0,385,2908,11
268469394,2,9,1,1,0,0,0,1641,2908,31
268469442,2,12,1,1,0,0,0,448,2908,0
268469458,2,13,1,1,0,0,0,15,2908,2
268469458,2,13,1,1,0,0,0,1428,2908,4
268469458,2,13,1,1,0,0,0,2044,2908,0
268470322,2,3,2,1,0,0,0,771,2908,25
268470354,2,5,2,1,0,0,0,1402,2908,7
268470354,2,5,2,1,0,0,0,1403,2908,4
268470370,2,6,2,1,0,0,0,493,2908,1
268470370,2,6,2,1,0,0,0,551,2908,6
268470370,2,6,2,1,0,0,0,1173,2908,8
268470434,2,10,2,1,0,0,0,1453,2908,7
268470466,2,12,2,1,0,0,0,809,2908,8
268470466,2,12,2,1,0,0,0,1344,2908,8
268470466,2,12,2,1,0,0,0,1857,2908,31
268471378,2,5,3,1,0,0,0,426,2908,25
268471378,2,5,3,1,0,0,0,1673,2908,3
268471410,2,7,3,1,0,0,0,1321,2908,8
268471410,2,7,3,1,0,0,0,1444,2908,5
268471410,2,7,3,1,0,0,0,1835,2908,2
268471458,2,10,3,1,0,0,0,266,2908,2
268471458,2,10,3,1,0,0,0,1446,2908,1
268471458,2,10,3,1,0,0,0,1448,2908,12
268471474,2,11,3,1,0,0,0,1460,2908,7
268471490,2,12,3,1,0,0,0,1738,2908,2
268471522,2,14,3,1,0,0,0,825,2908,2
268471554,2,16,3,1,0,0,0,823,2908,8
268472354,2,2,4,1,0,0,0,325,2908,1
268472354,2,2,4,1,0,0,0,1928,2908,1
268472386,2,4,4,1,0,0,0,121,2908,19
268472402,2,5,4,1,0,0,0,320,2908,4
268472402,2,5,4,1,0,0,0,1325,2908,1
268472466,2,9,4,1,0,0,0,31,2908,6
268472466,2,9,4,1,0,0,0,232,2908,7
268472466,2,9,4,1,0,0,0,434,2908,13
268472466,2,9,4,1,0,0,0,822,2908,5
268472466,2,9,4,1,0,0,0,1413,2908,6
268472482,2,10,4,1,0,0,0,131,2908,4
268472482,2,10,4,1,0,0,0,392,2908,13
268472482,2,10,4,1,0,0,0,1149,2908,19
268472514,2,12,4,1,0,0,0,1068,2908,1
268472530,2,13,4,1,0,0,0,719,2908,7
268472530,2,13,4,1,0,0,0,757,2908,0
268472530,2,13,4,1,0,0,0,761,2908,1
268472530,2,13,4,1,0,0,0,1718,2908,1
268473410,2,4,5,1,0,0,0,1158,2908,0
268473442,2,6,5,1,0,0,0,599,2908,2
268473474,2,8,5,1,0,0,0,242,2908,21
268473474,2,8,5,1,0,0,0,900,2908,12
268473474,2,8,5,1,0,0,0,1196,2908,27
268473474,2,8,5,1,0,0,0,1551,2908,2
268473490,2,9,5,1,0,0,0,1147,2908,1
268473538,2,12,5,1,0,0,0,1224,2908,2
268473586,2,15,5,1,0,0,0,575,2908,2
268474466,2,6,6,1,0,0,0,383,2908,7
268474466,2,6,6,1,0,0,0,805,2908,4
268474466,2,6,6,1,0,0,0,1171,2908,4
268474466,2,6,6,1,0,0,0,2040,2908,0
268474514,2,9,6,1,0,0,0,140,2908,5
268474530,2,10,6,1,0,0,0,398,2908,0
268474594,2,14,6,1,0,0,0,325,2908,1
268474594,2,14,6,1,0,0,0,675,2908,6
268474594,2,14,6,1,0,0,0,1835,2908,3
268474594,2,14,6,1,0,0,0,1836,2908,0
268475554,2,10,7,1,0,0,0,1894,2908,8
268475554,2,10,7,1,0,0,0,1995,2908,15
268501010,2,1,0,0,1,0,0,703,2908,21
268501010,2,1,0,0,1,0,0,704,2908,18
268501010,2,1,0,0,1,0,0,706,2908,0
268501010,2,1,0,0,1,0,0,756,2908,2
268501010,2,1,0,0,1,0,0,1563,2908,7
268501010,2,1,0,0,1,0,0,1641,2908,22
268501042,2,3,0,0,1,0,0,132,2908,3
268501042,2,3,0,0,1,0,0,811,2908,10
268501042,2,3,0,0,1,0,0,1011,2908,0
268501042,2,3,0,0,1,0,0,2002,2908,8
268501074,2,5,0,0,1,0,0,242,2908,31
268501074,2,5,0,0,1,0,0,798,2908,11
268501074,2,5,0,0,1,0,0,1195,2908,14
268501106,2,7,0,0,1,0,0,142,2908,2
268501106,2,7,0,0,1,0,0,488,2908,3
268501106,2,7,0,0,1,0,0,1354,2908,8
268501122,2,8,0,0,1,0,0,1183,2908,1
268501138,2,9,0,0,1,0,0,549,2908,15
268501138,2,9,0,0,1,0,0,694,2908,3
268501138,2,9,0,0,1,0,0,696,2908,13
268501138,2,9,0,0,1,0,0,869,2908,5
268501138,2,9,0,0,1,0,0,1531,2908,16
268501138,2,9,0,0,1,0,0,1675,2908,2
268501170,2,11,0,0,1,0,0,645,2908,6
268501202,2,13,0,0,1,0,0,922,2908,0
268501202,2,13,0,0,1,0,0,1733,2908,0
268501202,2,13,0,0,1,0,0,1818,2908,9
268501218,2,14,0,0,1,0,0,932,2908,1
268501234,2,15,0,0,1,0,0,1430,2908,7
268501266,2,17,0,0,1,0,0,750,2908,6
268501266,2,17,0,0,1,0,0,1275,2908,4
268501266,2,17,0,0,1,0,0,1640,2908,6
268502018,2,0,1,0,1,0,0,223,2908,0
268502018,2,0,1,0,1,0,0,1678,2908,13
268502034,2,1,1,0,1,0,0,1177,2908,3
268502050,2,2,1,0,1,0,0,40,2908,31
268502050,2,2,1,0,1,0,0,90,2908,2
268502050,2,2,1,0,1,0,0,1076,2908,1
268502050,2,2,1,0,1,0,0,1820,2908,3
268502050,2,2,1,0,1,0,0,1918,2908,2
268502050,2,2,1,0,1,0,0,2024,2908,20
268502050,2,2,1,0,1,0,0,2031,2908,18
268502082,2,4,1,0,1,0,0,59,2908,4
268502082,2,4,1,0,1,0,0,1076,2908,2
268502114,2,6,1,0,1,0,0,237,2908,3
268502146,2,8,1,0,1,0,0,1027,2908,3
268502162,2,9,1,0,1,0,0,14,2908,0
268502162,2,9,1,0,1,0,0,307,2908,2
268502162,2,9,1,0,1,0,0,668,2908,3
268502162,2,9,1,0,1,0,0,877,2908,4
268502162,2,9,1,0,1,0,0,910,2908,0
268502162,2,9,1,0,1,0,0,977,2908,30
268502162,2,9,1,0,1,0,0,981,2908,3
268502162,2,9,1,0,1,0,0,1721,2908,1
268502162,2,9,1,0,1,0,0,1948,2908,26
268502162,2,9,1,0,1,0,0,1950,2908,7
268502162,2,9,1,0,1,0,0,1959,2908,7
268502162,2,9,1,0,1,0,0,2040,2908,1
268502178,2,10,1,0,1,0,0,1510,2908,2
268502194,2,11,1,0,1,0,0,1334,2908,3
268502242,2,14,1,0,1,0,0,1169,2908,10
268502258,2,15,1,0,1,0,0,1697,2908,3
268502290,2,17,1,0,1,0,0,1490,2908,5
268503090,2,3,2,0,1,0,0,373,2908,5
268503090,2,3,2,0,1,0,0,1308,2908,11
268503090,2,3,2,0,1,0,0,1636,2908,21
268503106,2,4,2,0,1,0,0,23,2908,10
268503106,2,4,2,0,1,0,0,226,2908,7
268503170,2,8,2,0,1,0,0,487,2908,0
268503170,2,8,2,0,1,0,0,765,2908,6
268503202,2,10,2,0,1,0,0,328,2908,0
268503202,2,10,2,0,1,0,0,1070,2908,3
268503202,2,10,2,0,1,0,0,1275,2908,0
268503218,2,11,2,0,1,0,0,1717,2908,2
268503234,2,12,2,0,1,0,0,322,2908,3
268503234,2,12,2,0,1,0,0,1448,2908,1
268503234,2,12,2,0,1,0,0,1493,2908,0
268503234,2,12,2,0,1,0,0,1509,2908,6
268503250,2,13,2,0,1,0,0,1044,2908,1
268503250,2,13,2,0,1,0,0,1642,2908,2
268503282,2,15,2,0,1,0,0,94,2908,1
268503282,2,15,2,0,1,0,0,211,2908,2
268503282,2,15,2,0,1,0,0,1720,2908,3
268504098,2,2,3,0,1,0,0,645,2908,3
